Episode,Step,Time,Robot,Reward,Goal Reached,Location,Collision
4,936,05/23/2023 12:25:08,robot_2,9.05189075200478,None,,0
4,937,05/23/2023 12:25:09,robot_0,-1.0262474283811323,None,,0
4,937,05/23/2023 12:25:09,robot_1,998.4668476171973,goal_3,,0
4,937,05/23/2023 12:25:09,robot_2,9.055263953949595,None,,0
4,938,05/23/2023 12:25:11,robot_0,-1.0147846311617534,None,,0
4,938,05/23/2023 12:25:11,robot_1,7.676755348192104,None,,0
4,938,05/23/2023 12:25:11,robot_2,9.058890578828974,None,,0
4,939,05/23/2023 12:25:13,robot_0,-1.0241028160620078,None,,0
4,939,05/23/2023 12:25:13,robot_1,6.543109152751214,None,,0
4,939,05/23/2023 12:25:13,robot_2,9.049010392900971,None,,0
4,940,05/23/2023 12:25:14,robot_0,-1.039006710814395,None,,0
4,940,05/23/2023 12:25:14,robot_1,5.982896943609837,None,,0
4,940,05/23/2023 12:25:14,robot_2,9.063648323406806,None,,0
4,941,05/23/2023 12:25:16,robot_0,-1.1601269444125168,None,,0
4,941,05/23/2023 12:25:16,robot_1,5.8072554389301825,None,,0
4,941,05/23/2023 12:25:16,robot_2,9.067666107729218,None,,0
4,942,05/23/2023 12:25:17,robot_0,-1.3619304180360534,None,,0
4,942,05/23/2023 12:25:17,robot_1,4.9750267857096055,None,,0
4,942,05/23/2023 12:25:17,robot_2,9.03616641722329,None,,0
4,943,05/23/2023 12:25:19,robot_0,-1.7213287070444507,None,,0
4,943,05/23/2023 12:25:19,robot_1,4.197521743882177,None,,0
4,943,05/23/2023 12:25:19,robot_2,9.030799128383235,None,,0
4,944,05/23/2023 12:25:20,robot_0,-1.9932580478511792,None,,0
4,944,05/23/2023 12:25:20,robot_1,0.9406501972071997,None,,0
4,944,05/23/2023 12:25:20,robot_2,8.944100944085084,None,,0
4,945,05/23/2023 12:25:22,robot_0,-2.5611399917630546,None,,0
4,945,05/23/2023 12:25:22,robot_1,-40,None,,1
4,945,05/23/2023 12:25:22,robot_2,8.7114975075474,None,,0
4,946,05/23/2023 12:25:24,robot_0,-2.5148939332274662,None,,0
4,946,05/23/2023 12:25:24,robot_1,-40,None,,1
4,946,05/23/2023 12:25:24,robot_2,8.71197954916717,None,,0
4,947,05/23/2023 12:25:25,robot_0,-2.3155592402566567,None,,0
4,947,05/23/2023 12:25:25,robot_1,2.434444098095727,None,,0
4,947,05/23/2023 12:25:25,robot_2,8.581060355538039,None,,0
4,948,05/23/2023 12:25:27,robot_0,-2.2721233815448665,None,,0
4,948,05/23/2023 12:25:27,robot_1,5.126611908929206,None,,0
4,948,05/23/2023 12:25:27,robot_2,8.14240157135945,None,,0
4,949,05/23/2023 12:25:28,robot_0,-2.2705137364051935,None,,0
4,949,05/23/2023 12:25:28,robot_1,5.076769220182551,None,,0
4,949,05/23/2023 12:25:28,robot_2,7.591535959253166,None,,0
4,950,05/23/2023 12:25:30,robot_0,-1.9558686596856139,None,,0
4,950,05/23/2023 12:25:30,robot_1,5.3008120118627975,None,,0
4,950,05/23/2023 12:25:30,robot_2,5.218154873410425,None,,0
4,951,05/23/2023 12:25:32,robot_0,-1.7029565027965627,None,,0
4,951,05/23/2023 12:25:32,robot_1,5.3374455661351226,None,,0
4,951,05/23/2023 12:25:32,robot_2,-40,None,,1
4,952,05/23/2023 12:25:33,robot_0,-1.8682416008551364,None,,0
4,952,05/23/2023 12:25:33,robot_1,5.0431635418839456,None,,0
4,952,05/23/2023 12:25:33,robot_2,2.45513941757772,None,,0
4,953,05/23/2023 12:25:35,robot_0,-2.6580941932832785,None,,0
4,953,05/23/2023 12:25:35,robot_1,5.386197863617385,None,,0
4,953,05/23/2023 12:25:35,robot_2,1.0475660299872267,None,,0
4,954,05/23/2023 12:25:36,robot_0,-8.511216825124883,None,,0
4,954,05/23/2023 12:25:36,robot_1,2.3221559375817664,None,,0
4,954,05/23/2023 12:25:36,robot_2,3.0512056429597045,None,,0
4,955,05/23/2023 12:25:38,robot_0,-50.1,None,,1
4,955,05/23/2023 12:25:38,robot_1,-40,None,,1
4,955,05/23/2023 12:25:38,robot_2,2.332618491098672,None,,0
4,956,05/23/2023 12:25:40,robot_0,-6.390541119425943,None,,0
4,956,05/23/2023 12:25:40,robot_1,-40,None,,1
4,956,05/23/2023 12:25:40,robot_2,-40,None,,1
4,957,05/23/2023 12:25:41,robot_0,-2.6702492689928015,None,,0
4,957,05/23/2023 12:25:41,robot_1,-40,None,,1
4,957,05/23/2023 12:25:41,robot_2,-40,None,,1
4,958,05/23/2023 12:25:43,robot_0,-1.7687098990611105,None,,0
4,958,05/23/2023 12:25:43,robot_1,-40,None,,1
4,958,05/23/2023 12:25:43,robot_2,-40,None,,1
4,959,05/23/2023 12:25:44,robot_0,-1.608543703549847,None,,0
4,959,05/23/2023 12:25:44,robot_1,2.9947831075693223,None,,0
4,959,05/23/2023 12:25:44,robot_2,-40,None,,1
4,960,05/23/2023 12:25:46,robot_0,-1.4732726777588434,None,,0
4,960,05/23/2023 12:25:46,robot_1,6.930737308742959,None,,0
4,960,05/23/2023 12:25:46,robot_2,-40,None,,1
4,961,05/23/2023 12:25:47,robot_0,-1.3908766044957968,None,,0
4,961,05/23/2023 12:25:47,robot_1,7.098696903330714,None,,0
4,961,05/23/2023 12:25:47,robot_2,-40,None,,1
4,962,05/23/2023 12:25:49,robot_0,-1.3803082773531592,None,,0
4,962,05/23/2023 12:25:49,robot_1,6.9538318185300945,None,,0
4,962,05/23/2023 12:25:49,robot_2,-40,None,,1
4,963,05/23/2023 12:25:51,robot_0,-1.420369736542527,None,,0
4,963,05/23/2023 12:25:51,robot_1,6.828695728358991,None,,0
4,963,05/23/2023 12:25:51,robot_2,-40,None,,1
4,964,05/23/2023 12:25:52,robot_0,-1.8089645480749976,None,,0
4,964,05/23/2023 12:25:52,robot_1,6.857224048735722,None,,0
4,964,05/23/2023 12:25:52,robot_2,-40,None,,1
4,965,05/23/2023 12:25:54,robot_0,-2.6977316398308564,None,,0
4,965,05/23/2023 12:25:54,robot_1,6.9068745611545355,None,,0
4,965,05/23/2023 12:25:54,robot_2,0.2223332769236972,None,,0
4,966,05/23/2023 12:25:55,robot_0,-8.40147673784418,None,,0
4,966,05/23/2023 12:25:55,robot_1,997.7889421778989,goal_3,,0
4,966,05/23/2023 12:25:55,robot_2,3.199628876459556,None,,0
4,967,05/23/2023 12:25:57,robot_0,-50.1,None,,1
4,967,05/23/2023 12:25:57,robot_1,998.7252246803415,goal_3,,0
4,967,05/23/2023 12:25:57,robot_2,5.682359912371847,None,,0
4,968,05/23/2023 12:25:58,robot_0,-8.539444576804238,None,,0
4,968,05/23/2023 12:25:58,robot_1,8.993626523337223,None,,0
4,968,05/23/2023 12:25:58,robot_2,5.934897655939081,None,,0
4,969,05/23/2023 12:26:00,robot_0,-4.48560548160952,None,,0
4,969,05/23/2023 12:26:00,robot_1,9.1499379321317,None,,0
4,969,05/23/2023 12:26:00,robot_2,5.910155236339254,None,,0
4,970,05/23/2023 12:26:02,robot_0,-3.8599279802766002,None,,0
4,970,05/23/2023 12:26:02,robot_1,9.16431197316269,None,,0
4,970,05/23/2023 12:26:02,robot_2,6.466878969892729,None,,0
4,971,05/23/2023 12:26:03,robot_0,-3.7314815548350553,None,,0
4,971,05/23/2023 12:26:03,robot_1,9.165173831390273,None,,0
4,971,05/23/2023 12:26:03,robot_2,7.32058135784583,None,,0
4,972,05/23/2023 12:26:05,robot_0,-3.6998036300967776,None,,0
4,972,05/23/2023 12:26:05,robot_1,9.161159080529792,None,,0
4,972,05/23/2023 12:26:05,robot_2,7.352580750809921,None,,0
4,973,05/23/2023 12:26:06,robot_0,-3.4513180625967497,None,,0
4,973,05/23/2023 12:26:06,robot_1,9.168010600450875,None,,0
4,973,05/23/2023 12:26:06,robot_2,7.344775378279966,None,,0
4,974,05/23/2023 12:26:08,robot_0,-3.0430549787413197,None,,0
4,974,05/23/2023 12:26:08,robot_1,9.092041074262259,None,,0
4,974,05/23/2023 12:26:08,robot_2,6.669991736120339,None,,0
4,975,05/23/2023 12:26:10,robot_0,-2.5954284657387974,None,,0
4,975,05/23/2023 12:26:10,robot_1,9.09091551437253,None,,0
4,975,05/23/2023 12:26:10,robot_2,4.091390505740103,None,,0
4,976,05/23/2023 12:26:11,robot_0,-2.6275741882511574,None,,0
4,976,05/23/2023 12:26:11,robot_1,9.019287124388356,None,,0
4,976,05/23/2023 12:26:11,robot_2,1.328991338276749,None,,0
4,977,05/23/2023 12:26:13,robot_0,-2.469136578958294,None,,0
4,977,05/23/2023 12:26:13,robot_1,8.92228431928135,None,,0
4,977,05/23/2023 12:26:13,robot_2,2.899106241474895,None,,0
4,978,05/23/2023 12:26:14,robot_0,-2.0736661249752073,None,,0
4,978,05/23/2023 12:26:14,robot_1,998.9083878031719,goal_3,,0
4,978,05/23/2023 12:26:14,robot_2,3.238364142068294,None,,0
4,979,05/23/2023 12:26:16,robot_0,-1.8708513825487942,None,,0
4,979,05/23/2023 12:26:16,robot_1,8.967006576666803,None,,0
4,979,05/23/2023 12:26:16,robot_2,2.8985111171240634,None,,0
4,980,05/23/2023 12:26:18,robot_0,-1.6011547298649713,None,,0
4,980,05/23/2023 12:26:18,robot_1,8.996374083897308,None,,0
4,980,05/23/2023 12:26:18,robot_2,3.881163081936452,None,,0
4,981,05/23/2023 12:26:19,robot_0,-1.4527186375814538,None,,0
4,981,05/23/2023 12:26:19,robot_1,8.990901995211944,None,,0
4,981,05/23/2023 12:26:19,robot_2,4.458036693026191,None,,0
4,982,05/23/2023 12:26:21,robot_0,-1.2532967901682663,None,,0
4,982,05/23/2023 12:26:21,robot_1,9.00017282359669,None,,0
4,982,05/23/2023 12:26:21,robot_2,4.75927361100048,None,,0
4,983,05/23/2023 12:26:22,robot_0,-1.1692464041738886,None,,0
4,983,05/23/2023 12:26:22,robot_1,9.12207450020586,None,,0
4,983,05/23/2023 12:26:22,robot_2,5.7545521511265845,None,,0
4,984,05/23/2023 12:26:24,robot_0,-1.0110772468650322,None,,0
4,984,05/23/2023 12:26:24,robot_1,8.978221358242234,None,,0
4,984,05/23/2023 12:26:24,robot_2,6.918237920468344,None,,0
4,985,05/23/2023 12:26:26,robot_0,-0.936874227957674,None,,0
4,985,05/23/2023 12:26:26,robot_1,8.684010180454653,None,,0
4,985,05/23/2023 12:26:26,robot_2,7.040822089501589,None,,0
4,986,05/23/2023 12:26:27,robot_0,-0.9306294284895542,None,,0
4,986,05/23/2023 12:26:27,robot_1,8.49072455713452,None,,0
4,986,05/23/2023 12:26:27,robot_2,7.408330787705448,None,,0
4,987,05/23/2023 12:26:29,robot_0,-0.896818958433249,None,,0
4,987,05/23/2023 12:26:29,robot_1,8.453960747308727,None,,0
4,987,05/23/2023 12:26:29,robot_2,7.497910266705432,None,,0
4,988,05/23/2023 12:26:30,robot_0,-0.8486046781010093,None,,0
4,988,05/23/2023 12:26:30,robot_1,8.43865511464388,None,,0
4,988,05/23/2023 12:26:30,robot_2,7.547572669783676,None,,0
4,989,05/23/2023 12:26:32,robot_0,-0.8507827918521448,None,,0
4,989,05/23/2023 12:26:32,robot_1,8.441368593976868,None,,0
4,989,05/23/2023 12:26:32,robot_2,7.50292654818384,None,,0
4,990,05/23/2023 12:26:33,robot_0,-0.8566791625139375,None,,0
4,990,05/23/2023 12:26:33,robot_1,8.429402568418451,None,,0
4,990,05/23/2023 12:26:33,robot_2,7.641181458043778,None,,0
4,991,05/23/2023 12:26:35,robot_0,-0.8866021027047098,None,,0
4,991,05/23/2023 12:26:35,robot_1,8.39365828246299,None,,0
4,991,05/23/2023 12:26:35,robot_2,7.590109593515601,None,,0
4,992,05/23/2023 12:26:37,robot_0,-1.0164006679145914,None,,0
4,992,05/23/2023 12:26:37,robot_1,8.349262997775366,None,,0
4,992,05/23/2023 12:26:37,robot_2,7.587151159287249,None,,0
4,993,05/23/2023 12:26:38,robot_0,-1.2746366878766482,None,,0
4,993,05/23/2023 12:26:38,robot_1,8.263037558986804,None,,0
4,993,05/23/2023 12:26:38,robot_2,7.619943304678304,None,,0
4,994,05/23/2023 12:26:40,robot_0,-1.559726103676893,None,,0
4,994,05/23/2023 12:26:40,robot_1,8.411795182245505,None,,0
4,994,05/23/2023 12:26:40,robot_2,8.007070253996975,None,,0
4,995,05/23/2023 12:26:41,robot_0,-2.204835834767057,None,,0
4,995,05/23/2023 12:26:41,robot_1,8.767640539102027,None,,0
4,995,05/23/2023 12:26:41,robot_2,8.565842635888657,None,,0
4,996,05/23/2023 12:26:43,robot_0,-2.353790889399024,None,,0
4,996,05/23/2023 12:26:43,robot_1,8.986852991042971,None,,0
4,996,05/23/2023 12:26:43,robot_2,8.71366637319388,None,,0
4,997,05/23/2023 12:26:44,robot_0,-1.93161379069412,None,,0
4,997,05/23/2023 12:26:44,robot_1,9.051618383884017,None,,0
4,997,05/23/2023 12:26:44,robot_2,8.997476723767193,None,,0
4,998,05/23/2023 12:26:46,robot_0,-2.0192403397458953,None,,0
4,998,05/23/2023 12:26:46,robot_1,9.058859114307905,None,,0
4,998,05/23/2023 12:26:46,robot_2,9.07627104832774,None,,0
4,999,05/23/2023 12:26:47,robot_0,-2.2677681307430193,None,,0
4,999,05/23/2023 12:26:47,robot_1,9.067859633924739,None,,0
4,999,05/23/2023 12:26:47,robot_2,9.106500546893232,None,,0
4,1000,05/23/2023 12:26:49,robot_0,-2.258782543128129,None,,0
4,1000,05/23/2023 12:26:49,robot_1,9.098843320107013,None,,0
4,1000,05/23/2023 12:26:49,robot_2,9.16360597689235,None,,0
4,1001,05/23/2023 12:27:01,robot_0,10.0,None,,0
4,1001,05/23/2023 12:27:01,robot_1,10.0,None,,0
4,1001,05/23/2023 12:27:01,robot_2,9.317515062720929,None,,0
4,1002,05/23/2023 12:27:03,robot_0,10.0,None,,0
4,1002,05/23/2023 12:27:03,robot_1,10.0,None,,0
4,1002,05/23/2023 12:27:03,robot_2,9.3372525404663,None,,0
4,1003,05/23/2023 12:27:04,robot_0,10.0,None,,0
4,1003,05/23/2023 12:27:04,robot_1,10.0,None,,0
4,1003,05/23/2023 12:27:04,robot_2,9.385024571575444,None,,0
4,1004,05/23/2023 12:27:06,robot_0,10.0,None,,0
4,1004,05/23/2023 12:27:06,robot_1,10.0,None,,0
4,1004,05/23/2023 12:27:06,robot_2,9.401824460040949,None,,0
4,1005,05/23/2023 12:27:07,robot_0,10.0,None,,0
4,1005,05/23/2023 12:27:07,robot_1,10.0,None,,0
4,1005,05/23/2023 12:27:07,robot_2,10.0,None,,0
4,1006,05/23/2023 12:27:09,robot_0,10.0,None,,0
4,1006,05/23/2023 12:27:09,robot_1,10.0,None,,0
4,1006,05/23/2023 12:27:09,robot_2,9.419802982472376,None,,0
4,1007,05/23/2023 12:27:11,robot_0,10.0,None,,0
4,1007,05/23/2023 12:27:11,robot_1,10.0,None,,0
4,1007,05/23/2023 12:27:11,robot_2,9.37122994863243,None,,0
4,1008,05/23/2023 12:27:12,robot_0,10.0,None,,0
4,1008,05/23/2023 12:27:12,robot_1,10.0,None,,0
4,1008,05/23/2023 12:27:12,robot_2,9.280529254683875,None,,0
4,1009,05/23/2023 12:27:14,robot_0,10.0,None,,0
4,1009,05/23/2023 12:27:14,robot_1,10.0,None,,0
4,1009,05/23/2023 12:27:14,robot_2,9.160459676061805,None,,0
4,1010,05/23/2023 12:27:15,robot_0,10.0,None,,0
4,1010,05/23/2023 12:27:15,robot_1,10.0,None,,0
4,1010,05/23/2023 12:27:15,robot_2,9.015831319989202,None,,0
4,1011,05/23/2023 12:27:17,robot_0,10.0,None,,0
4,1011,05/23/2023 12:27:17,robot_1,10.0,None,,0
4,1011,05/23/2023 12:27:17,robot_2,-1.2048260792231165,None,,0
4,1012,05/23/2023 12:27:18,robot_0,10.0,None,,0
4,1012,05/23/2023 12:27:18,robot_1,10.0,None,,0
4,1012,05/23/2023 12:27:18,robot_2,-1.338818765296745,None,,0
4,1013,05/23/2023 12:27:20,robot_0,10.0,None,,0
4,1013,05/23/2023 12:27:20,robot_1,10.0,None,,0
4,1013,05/23/2023 12:27:20,robot_2,-1.6037074601106331,None,,0
4,1014,05/23/2023 12:27:22,robot_0,10.0,None,,0
4,1014,05/23/2023 12:27:22,robot_1,10.0,None,,0
4,1014,05/23/2023 12:27:22,robot_2,-1.7080547197384668,None,,0
4,1015,05/23/2023 12:27:23,robot_0,10.0,None,,0
4,1015,05/23/2023 12:27:23,robot_1,10.0,None,,0
4,1015,05/23/2023 12:27:23,robot_2,-1.6741632257798773,None,,0
4,1016,05/23/2023 12:27:25,robot_0,10.0,None,,0
4,1016,05/23/2023 12:27:25,robot_1,-0.1,None,,0
4,1016,05/23/2023 12:27:25,robot_2,-1.739450112625851,None,,0
4,1017,05/23/2023 12:27:26,robot_0,10.0,None,,0
4,1017,05/23/2023 12:27:26,robot_1,-0.1,None,,0
4,1017,05/23/2023 12:27:26,robot_2,-1.7503968052931638,None,,0
4,1018,05/23/2023 12:27:28,robot_0,10.0,None,,0
4,1018,05/23/2023 12:27:28,robot_1,-0.1,None,,0
4,1018,05/23/2023 12:27:28,robot_2,-1.7970068954621001,None,,0
4,1019,05/23/2023 12:27:30,robot_0,10.0,None,,0
4,1019,05/23/2023 12:27:30,robot_1,-0.1,None,,0
4,1019,05/23/2023 12:27:30,robot_2,-1.9543341310798514,None,,0
4,1020,05/23/2023 12:27:31,robot_0,10.0,None,,0
4,1020,05/23/2023 12:27:31,robot_1,-0.1,None,,0
4,1020,05/23/2023 12:27:31,robot_2,-1.9338907880010412,None,,0
4,1021,05/23/2023 12:27:33,robot_0,10.0,None,,0
4,1021,05/23/2023 12:27:33,robot_1,-0.1,None,,0
4,1021,05/23/2023 12:27:33,robot_2,-2.138770407720275,None,,0
4,1022,05/23/2023 12:27:34,robot_0,10.0,None,,0
4,1022,05/23/2023 12:27:34,robot_1,-0.1,None,,0
4,1022,05/23/2023 12:27:34,robot_2,-2.1604218891923135,None,,0
4,1023,05/23/2023 12:27:36,robot_0,10.0,None,,0
4,1023,05/23/2023 12:27:36,robot_1,-0.1,None,,0
4,1023,05/23/2023 12:27:36,robot_2,-2.6279826537750304,None,,0
4,1024,05/23/2023 12:27:38,robot_0,10.0,None,,0
4,1024,05/23/2023 12:27:38,robot_1,-0.1,None,,0
4,1024,05/23/2023 12:27:38,robot_2,-5.0693774977357515,None,,0
4,1025,05/23/2023 12:27:39,robot_0,10.0,None,,0
4,1025,05/23/2023 12:27:39,robot_1,-0.1,None,,0
4,1025,05/23/2023 12:27:39,robot_2,-50.1,None,,1
4,1026,05/23/2023 12:27:41,robot_0,10.0,None,,0
4,1026,05/23/2023 12:27:41,robot_1,-0.1,None,,0
4,1026,05/23/2023 12:27:41,robot_2,-50.1,None,,1
4,1027,05/23/2023 12:27:42,robot_0,10.0,None,,0
4,1027,05/23/2023 12:27:42,robot_1,-0.1,None,,0
4,1027,05/23/2023 12:27:42,robot_2,-50.1,None,,1
4,1028,05/23/2023 12:27:44,robot_0,10.0,None,,0
4,1028,05/23/2023 12:27:44,robot_1,-0.1,None,,0
4,1028,05/23/2023 12:27:44,robot_2,-50.1,None,,1
4,1029,05/23/2023 12:27:45,robot_0,10.0,None,,0
4,1029,05/23/2023 12:27:45,robot_1,-0.1,None,,0
4,1029,05/23/2023 12:27:45,robot_2,-50.1,None,,1
4,1030,05/23/2023 12:27:47,robot_0,10.0,None,,0
4,1030,05/23/2023 12:27:47,robot_1,-0.1,None,,0
4,1030,05/23/2023 12:27:47,robot_2,-50.1,None,,1
4,1031,05/23/2023 12:27:49,robot_0,10.0,None,,0
4,1031,05/23/2023 12:27:49,robot_1,-0.1,None,,0
4,1031,05/23/2023 12:27:49,robot_2,-50.1,None,,1
4,1032,05/23/2023 12:27:50,robot_0,10.0,None,,0
4,1032,05/23/2023 12:27:50,robot_1,-0.1,None,,0
4,1032,05/23/2023 12:27:50,robot_2,-50.1,None,,1
4,1033,05/23/2023 12:27:52,robot_0,10.0,None,,0
4,1033,05/23/2023 12:27:52,robot_1,-0.1,None,,0
4,1033,05/23/2023 12:27:52,robot_2,-50.1,None,,1
4,1034,05/23/2023 12:27:53,robot_0,10.0,None,,0
4,1034,05/23/2023 12:27:53,robot_1,-0.1,None,,0
4,1034,05/23/2023 12:27:53,robot_2,-50.1,None,,1
4,1035,05/23/2023 12:27:55,robot_0,10.0,None,,0
4,1035,05/23/2023 12:27:55,robot_1,-0.1,None,,0
4,1035,05/23/2023 12:27:55,robot_2,-7.212951684317387,None,,0
4,1036,05/23/2023 12:27:57,robot_0,10.0,None,,0
4,1036,05/23/2023 12:27:57,robot_1,-0.1,None,,0
4,1036,05/23/2023 12:27:57,robot_2,-5.3371203950155754,None,,0
4,1037,05/23/2023 12:27:58,robot_0,10.0,None,,0
4,1037,05/23/2023 12:27:58,robot_1,-0.1,None,,0
4,1037,05/23/2023 12:27:58,robot_2,-6.829692525763245,None,,0
4,1038,05/23/2023 12:28:00,robot_0,10.0,None,,0
4,1038,05/23/2023 12:28:00,robot_1,-0.1,None,,0
4,1038,05/23/2023 12:28:00,robot_2,-6.875227346495999,None,,0
4,1039,05/23/2023 12:28:01,robot_0,10.0,None,,0
4,1039,05/23/2023 12:28:01,robot_1,-0.1,None,,0
4,1039,05/23/2023 12:28:01,robot_2,-4.745911577065492,None,,0
4,1040,05/23/2023 12:28:03,robot_0,10.0,None,,0
4,1040,05/23/2023 12:28:03,robot_1,-0.1,None,,0
4,1040,05/23/2023 12:28:03,robot_2,-4.824934190571487,None,,0
4,1041,05/23/2023 12:28:04,robot_0,10.0,None,,0
4,1041,05/23/2023 12:28:04,robot_1,-0.1,None,,0
4,1041,05/23/2023 12:28:04,robot_2,-9.27983834812093,None,,0
4,1042,05/23/2023 12:28:06,robot_0,10.0,None,,0
4,1042,05/23/2023 12:28:06,robot_1,-0.1,None,,0
4,1042,05/23/2023 12:28:06,robot_2,-50.1,None,,1
4,1043,05/23/2023 12:28:07,robot_0,10.0,None,,0
4,1043,05/23/2023 12:28:07,robot_1,-0.1,None,,0
4,1043,05/23/2023 12:28:07,robot_2,-50.1,None,,1
4,1044,05/23/2023 12:28:09,robot_0,10.0,None,,0
4,1044,05/23/2023 12:28:09,robot_1,-0.1,None,,0
4,1044,05/23/2023 12:28:09,robot_2,-5.543087385052271,None,,0
4,1045,05/23/2023 12:28:11,robot_0,10.0,None,,0
4,1045,05/23/2023 12:28:11,robot_1,-0.1,None,,0
4,1045,05/23/2023 12:28:11,robot_2,-3.459917602270944,None,,0
4,1046,05/23/2023 12:28:12,robot_0,10.0,None,,0
4,1046,05/23/2023 12:28:12,robot_1,-0.1,None,,0
4,1046,05/23/2023 12:28:12,robot_2,-3.451607955017074,None,,0
4,1047,05/23/2023 12:28:14,robot_0,10.0,None,,0
4,1047,05/23/2023 12:28:14,robot_1,-0.1,None,,0
4,1047,05/23/2023 12:28:14,robot_2,-3.2425042816233485,None,,0
4,1048,05/23/2023 12:28:15,robot_0,10.0,None,,0
4,1048,05/23/2023 12:28:15,robot_1,-0.1,None,,0
4,1048,05/23/2023 12:28:15,robot_2,-2.9726373217509283,None,,0
4,1049,05/23/2023 12:28:17,robot_0,10.0,None,,0
4,1049,05/23/2023 12:28:17,robot_1,-0.1,None,,0
4,1049,05/23/2023 12:28:17,robot_2,-3.034833950572904,None,,0
4,1050,05/23/2023 12:28:18,robot_0,10.0,None,,0
4,1050,05/23/2023 12:28:18,robot_1,-0.1,None,,0
4,1050,05/23/2023 12:28:18,robot_2,-2.849597448186153,None,,0
4,1051,05/23/2023 12:28:20,robot_0,10.0,None,,0
4,1051,05/23/2023 12:28:20,robot_1,-0.1,None,,0
4,1051,05/23/2023 12:28:20,robot_2,-2.807331574781911,None,,0
4,1052,05/23/2023 12:28:22,robot_0,10.0,None,,0
4,1052,05/23/2023 12:28:22,robot_1,-0.1,None,,0
4,1052,05/23/2023 12:28:22,robot_2,-2.9176686053249004,None,,0
4,1053,05/23/2023 12:28:23,robot_0,10.0,None,,0
4,1053,05/23/2023 12:28:23,robot_1,-0.1,None,,0
4,1053,05/23/2023 12:28:23,robot_2,-2.8905984473348068,None,,0
4,1054,05/23/2023 12:28:25,robot_0,10.0,None,,0
4,1054,05/23/2023 12:28:25,robot_1,-0.1,None,,0
4,1054,05/23/2023 12:28:25,robot_2,7.792202721528787,None,,0
4,1055,05/23/2023 12:28:26,robot_0,10.0,None,,0
4,1055,05/23/2023 12:28:26,robot_1,-0.1,None,,0
4,1055,05/23/2023 12:28:26,robot_2,8.412695997873152,None,,0
4,1056,05/23/2023 12:28:28,robot_0,10.0,None,,0
4,1056,05/23/2023 12:28:28,robot_1,-0.1,None,,0
4,1056,05/23/2023 12:28:28,robot_2,8.461151477172834,None,,0
4,1057,05/23/2023 12:28:29,robot_0,9.329932168137772,None,,0
4,1057,05/23/2023 12:28:29,robot_1,-0.1,None,,0
4,1057,05/23/2023 12:28:29,robot_2,8.160615846435274,None,,0
4,1058,05/23/2023 12:28:31,robot_0,9.217470231415378,None,,0
4,1058,05/23/2023 12:28:31,robot_1,-0.1,None,,0
4,1058,05/23/2023 12:28:31,robot_2,8.328162099124551,None,,0
4,1059,05/23/2023 12:28:32,robot_0,9.162956505131708,None,,0
4,1059,05/23/2023 12:28:32,robot_1,-0.1,None,,0
4,1059,05/23/2023 12:28:32,robot_2,8.567305664991924,None,,0
4,1060,05/23/2023 12:28:34,robot_0,9.188729456531652,None,,0
4,1060,05/23/2023 12:28:34,robot_1,-0.1,None,,0
4,1060,05/23/2023 12:28:34,robot_2,8.940822560611986,None,,0
4,1061,05/23/2023 12:28:36,robot_0,9.260123242115235,None,,0
4,1061,05/23/2023 12:28:36,robot_1,-0.1,None,,0
4,1061,05/23/2023 12:28:36,robot_2,9.154398828501872,None,,0
4,1062,05/23/2023 12:28:37,robot_0,9.293303584817474,None,,0
4,1062,05/23/2023 12:28:37,robot_1,-0.1,None,,0
4,1062,05/23/2023 12:28:37,robot_2,9.23623466946463,None,,0
4,1063,05/23/2023 12:28:39,robot_0,9.255605471098457,None,,0
4,1063,05/23/2023 12:28:39,robot_1,-0.1,None,,0
4,1063,05/23/2023 12:28:39,robot_2,9.242367345545315,None,,0
4,1064,05/23/2023 12:28:40,robot_0,9.199640341309381,None,,0
4,1064,05/23/2023 12:28:40,robot_1,-0.1,None,,0
4,1064,05/23/2023 12:28:40,robot_2,9.166513520817768,None,,0
4,1065,05/23/2023 12:28:42,robot_0,9.191278784021335,None,,0
4,1065,05/23/2023 12:28:42,robot_1,-0.1,None,,0
4,1065,05/23/2023 12:28:42,robot_2,9.170918383483139,None,,0
4,1066,05/23/2023 12:28:43,robot_0,9.190822266787437,None,,0
4,1066,05/23/2023 12:28:43,robot_1,-0.1,None,,0
4,1066,05/23/2023 12:28:43,robot_2,9.216750757772331,None,,0
4,1067,05/23/2023 12:28:45,robot_0,9.150640780300831,None,,0
4,1067,05/23/2023 12:28:45,robot_1,-0.1,None,,0
4,1067,05/23/2023 12:28:45,robot_2,9.224601030776986,None,,0
4,1068,05/23/2023 12:28:46,robot_0,9.14711365462762,None,,0
4,1068,05/23/2023 12:28:46,robot_1,-0.1,None,,0
4,1068,05/23/2023 12:28:46,robot_2,9.244301275279794,None,,0
4,1069,05/23/2023 12:28:48,robot_0,9.151528392406467,None,,0
4,1069,05/23/2023 12:28:48,robot_1,-0.1,None,,0
4,1069,05/23/2023 12:28:48,robot_2,9.255414121909912,None,,0
4,1070,05/23/2023 12:28:49,robot_0,9.220399010049135,None,,0
4,1070,05/23/2023 12:28:49,robot_1,-0.1,None,,0
4,1070,05/23/2023 12:28:49,robot_2,9.25530393257669,None,,0
4,1071,05/23/2023 12:28:51,robot_0,9.220568802303262,None,,0
